,Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,MLBID
46,Oneil Cruz,PIT,125,567.149,502.613,122.599,68.6086,25.848,1.94987,26.1924,83.5302,74.8177,56.81,2.96399,171.166,3.943,3.33302,0.450399,7.65667,26.0783,6.14526,0.243923,0.1001676808034573,0.3018007613519551,0.3319,0.323544,0.459446,0.336037,0.78299,0.215523,6.24638,0.312412,,1.86464,77.5957,10.5826,113.898,1.86464,0.0,11.206674456596376,1.3277616500854492,3.21298,103.44000244140624,,,,,,,732.6,5.8608,732.6,5.8608,,,,,,,,,,,,,,,,,,,Oneil Cruz,21711,665833,665833.0
47,Kyle Schwarber,PHI,159,677.056,564.732,130.366,65.547,22.2392,0.677637,41.9021,98.0386,110.308,101.201,3.903,187.968,7.30488,3.29191,0.526978,9.87359,5.57837,2.1975,0.230846,0.1494721263824558,0.2776254844503261,0.538394,0.353084,0.495221,0.363772,0.848305,0.264375,3.10534,0.261608,,-0.907512,107.879,27.8794,133.17,-0.907512,0.0,25.71002423763275,-16.975624084472656,3.19831,24.21999931335449,,,,,,,957.1,6.019496855,957.1,6.019496855,,,,,,,,,,,,,,,,,,,Kyle Schwarber,16478,656941,656941.0
48,Gabriel Moreno,ARI,113,444.693,397.293,109.583,77.1025,20.603,1.53783,10.3398,52.7115,53.7755,39.027,1.88149,73.9875,4.01671,3.706,0.650547,10.2748,3.88742,1.47497,0.275824,0.08776166928645156,0.16637882764064196,0.527481,0.343721,0.413501,0.330013,0.757222,0.137677,3.70373,0.313395,,-0.607286,58.6665,6.12253,110.67,-0.607286,3.26,5.016503751277924,11.082310438156128,3.16083,176.11000061035156,,,,,,,519.1,4.593805309,519.1,4.593805309,,,,,,,,,,,,,,,,,,,Gabriel Moreno,22664,672515,672515.0
49,Jazz Chisholm Jr.,NYY,143,611.792,543.013,126.866,74.7826,21.4248,2.73014,27.9286,87.9082,71.9659,58.2152,2.0466,165.15,5.10678,4.19431,1.26295,8.32249,32.3051,8.50883,0.233634,0.09515521615189476,0.2699446870831917,0.3525,0.311513,0.437442,0.323044,0.748956,0.203809,6.42633,0.279383,,2.0783,77.2497,4.96173,108.205,2.0783,0.0,7.994704008102417,1.6049381494522097,3.13655,22.82999992370605,,,,,,,734.0,5.132867132,734.0,5.132867132,,,,,,,,,,,,,,,,,,,Jazz Chisholm Jr.,20454,665862,665862.0
50,Patrick Bailey,SF,133,514.403,465.829,99.5702,68.4826,20.2873,0.736334,10.0639,47.8768,46.1239,37.937,0.42982,136.338,3.73252,3.8227,3.08193,8.21863,1.68734,0.684115,0.213748,0.07374956988975569,0.2650412225434144,0.278256,0.276225,0.325274,0.266456,0.601499,0.111525,2.80609,0.276895,,-0.667041,41.3189,-19.4618,70.5096,-0.667041,21.91,-18.646561801433563,32.17234516143799,3.13487,456.6099853515625,,,,,,,378.7,2.847368421,378.7,2.847368421,,,,,,,,,,,,,,,,,,,Patrick Bailey,27478,672275,672275.0
51,Rafael Devers,SF,159,672.154,576.841,144.567,83.7529,27.3936,0.893143,32.5272,88.1387,94.5164,84.1236,9.52301,160.438,6.6818,3.98195,0.52498,12.2029,1.80594,0.767365,0.250618,0.12515524716062093,0.2386923234853917,0.524336,0.35045,0.470369,0.350845,0.820819,0.219751,2.56942,0.288868,,-1.04257,100.043,20.6229,128.319,-1.04257,0.0,21.51716470718384,-13.3701810836792,3.12152,66.61000061035156,,,,,,,903.2,5.680503144,903.2,5.680503144,,,,,,,,,,,,,,,,,,,Rafael Devers,17350,646240,646240.0
52,Brent Rooker,OAK,154,652.171,579.03,154.644,85.659,33.0441,1.15014,34.791,91.8006,96.8753,59.6591,2.49995,162.239,8.48718,4.44274,0.552333,9.41916,6.41561,2.13066,0.267075,0.09147769526703886,0.2487675778285143,0.367724,0.341903,0.50837,0.362514,0.850273,0.241296,3.72088,0.310144,,-0.58829,103.248,26.1888,131.447,-0.58829,0.0,23.583779454231266,-15.53508758544922,3.12006,53.11000061035156,,,,,,,929.2,6.033766233,929.2,6.033766233,,,,,,,,,,,,,,,,,,,Brent Rooker,19627,667670,667670.0
53,Seiya Suzuki,CHC,146,623.284,546.171,139.117,81.4295,27.8617,1.79764,28.0283,83.9649,86.9262,66.6377,1.81106,156.881,4.53009,5.21118,0.734315,8.98333,10.0318,3.10605,0.254714,0.10691386270143305,0.25170066935778873,0.424765,0.33778,0.466263,0.346018,0.804043,0.211549,4.37703,0.30313,,-0.261063,90.3265,16.6807,124.411,-0.261063,0.0,17.771617740392685,-8.161179542541504,3.1049,101.94000244140624,,,,,,,814.8,5.580821917,814.8,5.580821917,,,,,,,,,,,,,,,,,,,Seiya Suzuki,30116,673548,673548.0
54,Gleyber Torres,DET,154,649.146,566.734,144.908,99.9927,27.3071,0.502035,17.1062,76.6963,70.8707,71.1536,0.0060825,111.94,4.09328,5.89161,1.27319,12.1598,6.89743,3.13791,0.25569,0.10961108903081895,0.17244194680395475,0.63564,0.339812,0.396196,0.324484,0.736008,0.140506,3.24194,0.288115,,-1.06238,82.7252,6.02361,107.818,-1.06238,0.0,4.91913104057312,2.3765430450439453,3.03236,242.3300018310547,,,,,,,718.7,4.666883116,718.7,4.666883116,,,,,,,,,,,,,,,,,,,Gleyber Torres,16997,650402,650402.0
55,Taylor Ward,BAL,152,655.078,573.875,141.583,84.1972,27.5934,1.13657,28.6563,85.2199,86.6873,68.2144,0.571523,160.634,6.92245,5.49534,0.570727,9.99372,4.58302,1.64405,0.246715,0.10413172171863504,0.24521354708904894,0.424657,0.33112,0.448563,0.337648,0.779683,0.201848,3.38148,0.289497,,-0.80476,90.4828,13.0802,118.582,-0.80476,0.0,13.541799664497375,-7.037036895751953,2.97233,162.27999877929688,,,,,,,809.6,5.326315789,809.6,5.326315789,,,,,,,,,,,,,,,,,,,Taylor Ward,17548,621493,621493.0
56,Trevor Story,BOS,154,648.902,588.634,147.136,93.2951,26.599,3.2672,23.9747,84.0618,78.8022,40.1395,1.56472,173.088,7.06748,4.62652,1.13373,8.03261,24.4019,6.58809,0.249962,0.06185756863131874,0.26673981587358336,0.231903,0.303439,0.428439,0.315268,0.731878,0.178477,6.23067,0.310858,,1.26523,77.8385,1.16574,97.5239,1.26523,0.0,-0.6285233497619629,7.129629611968994,2.95021,110.83000183105467,,,,,,,722.2,4.689610389,722.2,4.689610389,,,,,,,,,,,,,,,,,,,Trevor Story,12564,596115,596115.0
57,Colson Montgomery,CWS,139,607.158,539.491,122.931,71.7135,21.9305,2.73347,26.5537,72.7735,76.9147,53.2562,2.45742,170.24,9.47277,4.3604,0.578156,9.11428,3.42128,1.01667,0.227865,0.08771390642962787,0.28038830090355393,0.31283,0.306077,0.426309,0.316386,0.732386,0.198444,3.78076,0.277699,,-0.60341,73.3825,1.64205,102.233,-0.60341,0.0,0.9946617484092712,6.435184955596924,2.89823,246.88999938964844,,,,,,,673.4,4.844604316,673.4,4.844604316,,,,,,,,,,,,,,,,,,,Colson Montgomery,29712,695657,695657.0
58,Randy Arozarena,SEA,157,668.121,579.112,134.963,82.1614,25.4048,2.67234,24.7246,89.184,76.695,67.0058,0.866005,172.611,17.2745,4.10862,0.620171,11.1036,23.8681,7.49914,0.233052,0.10028991754487585,0.25835290314179615,0.388189,0.328454,0.414232,0.325703,0.742686,0.18118,5.75957,0.285678,,0.60951,85.8044,6.8608,115.44,0.60951,0.0,12.76769769191742,-7.468340396881103,2.89493,99.38999938964844,,,,,,,779.6,4.965605095,779.6,4.965605095,,,,,,,,,,,,,,,,,,,Randy Arozarena,19290,668227,668227.0
59,Luke Keaschall,MIN,131,559.547,497.62,135.839,93.7597,28.4479,2.09514,11.5366,72.2347,56.5689,46.9944,1.87662,95.4549,9.3183,4.94124,0.673035,9.87409,19.4892,5.54982,0.272978,0.08398651051654284,0.1705931762658007,0.492321,0.34382,0.408117,0.32873,0.751938,0.135139,5.37607,0.314238,,0.646757,73.236,7.12123,110.236,0.646757,0.0,7.397222697734833,1.522443175315857,2.883,153.1699981689453,,,,,,,656.3,5.009923664,656.3,5.009923664,,,,,,,,,,,,,,,,,,,Luke Keaschall,33321,807712,807712.0
60,George Springer,TOR,138,585.994,514.467,135.275,82.582,23.6889,1.58018,27.4239,85.1577,78.5468,58.2612,0.970962,114.663,6.28029,3.88417,0.685631,11.1308,12.2724,3.50276,0.262942,0.09942286098492475,0.19567265193841574,0.50811,0.342802,0.475047,0.352378,0.817849,0.212105,4.85411,0.286636,,0.0551875,87.9484,18.7087,127.888,0.0551875,0.0,19.31601931154728,-11.5,2.86321,106.72000122070312,,,,,,,780.4,5.655072463,780.4,5.655072463,,,,,,,,,,,,,,,,,,,George Springer,12856,543807,543807.0
61,Miguel Vargas,CWS,139,607.158,537.852,131.422,77.0129,30.4472,0.650604,23.3117,73.0933,75.3072,57.0001,0.564754,114.994,6.28302,5.09928,0.923339,8.02284,7.3219,2.45746,0.244347,0.09388017616501801,0.18939715856498637,0.495681,0.321172,0.433401,0.327179,0.754573,0.189054,3.54533,0.267173,,-0.464453,78.7029,6.96253,109.668,-0.464453,0.0,6.454097002744675,0.5487366318702698,2.85454,277.0,,,,,,,701.2,5.044604316,701.2,5.044604316,,,,,,,,,,,,,,,,,,,Miguel Vargas,20178,678246,678246.0
62,Ben Rice,NYY,133,564.12,495.596,123.669,69.8787,24.3015,2.61465,26.8738,75.8419,75.1565,55.8672,0.446614,116.324,8.20868,3.91823,0.52968,9.81569,5.09643,1.56638,0.249535,0.09903424803233354,0.20620435368361342,0.480273,0.333122,0.471797,0.346683,0.804919,0.222262,4.19072,0.271654,,-0.503549,82.0569,15.4018,124.489,-0.503549,0.62,15.77850216627121,-7.339575171470642,2.84992,51.43999862670898,,,,,,,734.8,5.52481203,734.8,5.52481203,,,,,,,,,,,,,,,,,,,Ben Rice,29576,700250,700250.0
63,Otto Lopez,MIA,141,597.145,547.383,149.874,106.621,28.0269,2.82719,12.3992,71.1801,63.5408,38.6397,1.61328,92.1038,4.30436,4.88269,1.93527,13.102,18.0283,4.98773,0.273801,0.06470739937536109,0.15424025990337356,0.419523,0.32395,0.403288,0.31608,0.727238,0.129487,5.38701,0.307026,,0.586378,72.024,1.46676,100.769,0.586378,0.0,1.1308984756469729,6.527777671813965,2.81624,218.94000244140625,,,,,,,653.3,4.633333333,653.3,4.633333333,,,,,,,,,,,,,,,,,,,Otto Lopez,19608,672640,672640.0
64,J.P. Crawford,SEA,147,626.794,543.245,130.718,94.4645,24.8008,0.985814,10.4671,65.4042,57.5214,68.2229,0.793013,118.615,5.55465,3.66137,3.54142,13.588,4.25169,1.36407,0.240625,0.10884421356937048,0.18924080319849904,0.575162,0.329468,0.34771,0.303168,0.677178,0.107085,3.2167,0.287803,,-0.813714,69.0292,-5.03127,99.9167,-0.813714,0.0,-0.8752724193036556,6.80555534362793,2.81395,371.7799987792969,,,,,,,589.6,4.010884353,589.6,4.010884353,,,,,,,,,,,,,,,,,,,J.P. Crawford,15491,641487,641487.0
65,Pete Crow-Armstrong,CHC,149,637.135,578.785,141.03,84.843,27.5424,6.00436,22.6397,88.3591,69.2849,37.3241,2.38849,157.588,8.29484,5.15464,7.57675,5.66394,35.907,6.68477,0.243665,0.05858114842223391,0.24733847614712737,0.236845,0.296475,0.429348,0.311137,0.725823,0.185683,7.7789,0.293254,,3.59837,74.29,-0.992435,100.516,3.59837,0.0,3.988000363111496,2.2993826866149902,2.81206,31.5,,,,,,,726.0,4.872483221,726.0,4.872483221,,,,,,,,,,,,,,,,,,,Pete Crow-Armstrong,27769,691718,691718.0
66,Yainer Diaz,HOU,128,507.671,477.726,128.623,87.127,23.292,1.06154,17.1426,58.5442,64.8759,21.8792,1.03495,88.4275,3.30134,4.14676,0.618131,11.4883,1.32948,0.456919,0.269241,0.04309720271593217,0.17418268918256113,0.247425,0.303329,0.430092,0.315102,0.733421,0.160852,2.78109,0.296253,,-0.655806,60.829,0.843701,102.181,-0.655806,1.11,0.6492664217948914,9.186261534690855,2.79403,113.61000061035156,,,,,,,553.5,4.32421875,553.5,4.32421875,,,,,,,,,,,,,,,,,,,Yainer Diaz,23003,673237,673237.0
67,Ryan Jeffers,MIN,134,531.915,468.142,110.933,71.7639,21.8861,0.511293,16.7719,60.3043,59.1438,47.7431,0.531984,111.755,9.54667,3.66449,2.81863,9.59444,2.20333,0.919407,0.236965,0.089757010048598,0.2100993579801284,0.427212,0.317944,0.39338,0.312634,0.711325,0.156415,2.72615,0.2743,,-0.784305,62.6681,-0.181698,99.148,-0.784305,3.77,-1.3184596300125122,10.222848415374756,2.78413,246.55999755859372,,,,,,,557.9,4.163432835,557.9,4.163432835,,,,,,,,,,,,,,,,,,,Ryan Jeffers,24618,680777,680777.0
68,Hunter Goodman,COL,144,567.959,522.179,133.475,73.8317,29.8702,1.25338,28.5196,71.489,87.931,34.8406,0.390807,147.616,5.81379,4.68512,0.440724,8.6336,2.27637,0.804957,0.255611,0.06134351247185097,0.25990608477020355,0.236022,0.306826,0.481464,0.33618,0.78829,0.225853,3.03262,0.299249,,-0.627591,77.7723,10.6636,102.226,-0.627591,4.41,0.8710594177246094,7.431223154067993,2.78274,75.88999938964844,,,,,,,712.1,4.945138888,712.1,4.945138888,,,,,,,,,,,,,,,,,,,Hunter Goodman,29715,696100,696100.0
69,J.T. Realmuto,,125,493.0,442.213,115.461,74.3383,23.866,1.93618,15.3203,61.7229,59.3305,32.8657,0.695179,117.543,7.55668,3.43906,0.435903,8.91602,9.22416,2.69862,0.261098,0.06666470588235293,0.2384239350912779,0.279606,0.320699,0.427758,0.324406,0.748457,0.16666,5.0533,0.320154,,-0.0133245,62.7952,4.54346,107.558,-0.0133245,-3.53,4.390685280784965,6.115061521530151,2.78198,226.3300018310547,,,,,,,555.7,4.4456,555.7,4.4456,,,,,,,,,,,,,,,,,,,J.T. Realmuto,11739,592663,592663.0
70,Kazuma Okamoto,TOR,130,551.523,485.463,114.78,64.1974,23.3645,0.432945,26.7855,70.2737,77.3118,54.3579,2.5291,119.545,7.34962,3.75572,0.596854,9.98748,1.15178,0.295938,0.236435,0.09855962489325014,0.21675433300152486,0.454707,0.320347,0.451871,0.332432,0.772219,0.215437,2.40892,0.256628,,-0.705322,73.8434,8.67669,114.147,-0.705322,0.0,8.491012632846832,-0.4012346267700195,2.76984,999.0,,,,,,,664.4,5.11076923,664.4,5.11076923,,,,,,,,,,,,,,,,,,,Kazuma Okamoto,sa3063134,672960,
71,Max Muncy,LAD,109,470.699,393.488,87.414,46.4285,17.5093,1.36563,22.1105,63.5259,63.9912,67.177,2.38174,113.806,5.69373,3.88566,0.454367,6.19102,2.12315,0.682523,0.222152,0.14271753286070293,0.24178084083458853,0.590277,0.340854,0.442164,0.339884,0.783018,0.220012,3.33779,0.249767,,-0.626727,65.8695,10.2528,118.925,-0.626727,0.0,9.931316316127775,1.3808273077011108,2.75961,267.94000244140625,,,,,,,578.9,5.311009174,578.9,5.311009174,,,,,,,,,,,,,,,,,,,Max Muncy,13301,571970,571970.0
72,Freddie Freeman,LAD,151,653.358,573.339,154.762,97.4419,32.9801,0.928047,23.4124,86.2676,85.7087,66.6534,7.81885,118.169,7.29732,5.34018,0.728073,11.6754,8.16148,2.89842,0.269932,0.10201665855472805,0.18086408982518007,0.56405,0.350449,0.453197,0.344902,0.803646,0.183266,3.59479,0.300505,,-0.634519,94.093,16.8937,122.363,-0.634519,0.0,16.682890594005585,-11.70134735107422,2.73368,71.22000122070312,,,,,,,841.4,5.57218543,841.4,5.57218543,,,,,,,,,,,,,,,,,,,Freddie Freeman,5361,518692,518692.0
73,Teoscar Hernandez,LAD,141,611.206,560.855,147.641,88.6544,28.3694,1.32627,29.2905,83.7955,88.2482,39.3872,0.918685,156.568,5.9731,4.41937,0.570758,11.4484,6.61835,2.08672,0.263242,0.06444177576790804,0.25616240678265595,0.251567,0.316066,0.475228,0.33858,0.791294,0.211986,4.02046,0.311927,,-0.409534,84.8853,12.6666,118.033,-0.409534,0.0,12.653421878814695,-6.527777671813965,2.70725,140.38999938964844,,,,,,,770.0,5.460992907,770.0,5.460992907,,,,,,,,,,,,,,,,,,,Teoscar Hernandez,13066,606192,606192.0
74,Brendan Donovan,STL,133,563.088,499.122,134.992,94.9833,25.3832,1.9281,12.6975,66.9991,61.3153,47.9184,1.91651,74.5866,10.102,4.37656,1.56961,13.075,4.35362,1.65994,0.270459,0.0850993095217799,0.13245993521438923,0.642453,0.343733,0.40536,0.328131,0.749093,0.1349,3.70025,0.293826,,-0.806477,73.4254,6.8922,112.513,-0.806477,0.0,7.544565916061401,0.1501806229352951,2.704,281.3299865722656,,,,,,,639.1,4.805263157,639.1,4.805263157,,,,,,,,,,,,,,,,,,,Brendan Donovan,24679,680977,680977.0
75,Jackson Holliday,BAL,134,578.42,514.213,129.377,86.2834,24.7901,3.29988,15.0036,74.9269,59.2968,55.3428,1.41187,128.286,4.49652,3.72793,0.639939,11.0421,15.7299,4.18918,0.251602,0.09567926420248263,0.22178693682791054,0.431402,0.327488,0.40018,0.318389,0.727668,0.148578,5.66267,0.30528,,0.475102,70.8499,2.50509,105.315,0.475102,0.0,4.098318725824356,2.2173879146575928,2.68304,146.94000244140625,,,,,,,635.2,4.740298507,635.2,4.740298507,,,,,,,,,,,,,,,,,,,Jackson Holliday,31781,702616,702616.0
76,Marcus Semien,NYM,149,635.209,565.219,138.226,88.3323,25.4952,3.76248,20.6361,76.1717,71.8525,54.6541,0.468898,107.717,3.72743,5.86521,0.625047,9.16609,8.98695,2.64751,0.244553,0.08604112976988677,0.16957725724918887,0.507384,0.31234,0.412503,0.314833,0.724843,0.16795,4.85209,0.265601,,-0.252271,75.9717,0.916927,104.557,-0.252271,0.0,3.1784397065639496,1.899489998817444,2.68176,245.77999877929688,,,,,,,686.2,4.605369127,686.2,4.605369127,,,,,,,,,,,,,,,,,,,Marcus Semien,12533,543760,543760.0
77,Eugenio Suarez,,149,644.0,572.164,128.967,70.1608,25.4269,0.554195,32.8253,77.7777,94.5911,54.0999,0.471414,193.104,11.1268,5.60529,0.484563,8.16444,2.81354,1.05147,0.225403,0.08400605590062112,0.29985093167701865,0.280159,0.302014,0.443891,0.321574,0.745905,0.218488,2.7762,0.273255,,-0.758557,80.5479,4.45435,105.613,-0.758557,0.0,3.5136314630508423,0.8997583389282227,2.68152,124.55999755859376,,,,,,,736.7,4.944295302,736.7,4.944295302,,,,,,,,,,,,,,,,,,,Eugenio Suarez,12552,553993,553993.0
78,Yandy Diaz,TB,151,639.707,571.621,163.909,113.723,25.6827,0.465074,24.0378,80.3512,88.6548,58.0005,1.48306,94.8887,5.61026,3.71491,0.760067,19.0796,1.85659,0.803023,0.286744,0.09066728986864299,0.1483315017656521,0.611248,0.356085,0.459456,0.353506,0.815541,0.172713,2.34508,0.306459,,-1.11844,96.5959,21.0096,127.179,-1.11844,0.0,19.37359654903412,-15.259358406066896,2.67362,139.22000122070312,,,,,,,840.4,5.565562913,840.4,5.565562913,,,,,,,,,,,,,,,,,,,Yandy Diaz,16578,650490,650490.0
79,Maikel Garcia,KC,154,651.21,587.387,158.829,111.748,30.6776,3.82641,12.5768,84.3566,66.7944,52.7097,0.801067,93.6315,1.6669,6.09501,3.35178,13.0417,24.8724,7.63105,0.270399,0.0809411710508131,0.14378080803427465,0.562948,0.329092,0.399889,0.318052,0.728981,0.12949,5.72478,0.300143,,0.758022,79.5874,2.64189,100.621,0.758022,0.0,1.234742134809494,2.4766080379486084,2.67291,83.83000183105469,,,,,,,728.4,4.729870129,728.4,4.729870129,,,,,,,,,,,,,,,,,,,Maikel Garcia,22715,672580,672580.0
80,Roman Anthony,BOS,146,614.749,534.797,141.605,88.5148,31.1567,2.33529,19.5986,81.2723,73.454,70.3713,1.6181,150.816,5.36294,3.5514,0.66642,12.6462,10.4736,3.02294,0.264784,0.11447159735111404,0.24532939459844585,0.466603,0.353926,0.441717,0.3464,0.795643,0.176933,4.69684,0.3316,,-0.216865,89.2806,16.6432,118.97,-0.216865,0.0,13.527908489108086,-8.561728477478027,2.6729,63.77999877929688,,,,,,,785.1,5.37739726,785.1,5.37739726,,,,,,,,,,,,,,,,,,,Roman Anthony,31812,701350,701350.0
81,Jacob Wilson,OAK,141,597.252,553.977,162.359,125.67,26.8447,2.9497,6.89451,68.5285,58.2912,29.4825,0.772963,48.3032,6.65262,4.17279,2.96709,17.2344,5.01532,1.89486,0.293079,0.04936358522030902,0.08087574424196152,0.610362,0.334005,0.389523,0.316552,0.723528,0.0964439,4.09435,0.309104,,-0.835995,72.2656,1.69566,99.7851,-0.835995,0.0,-0.9872346222400664,6.32769250869751,2.64958,169.55999755859375,,,,,,,626.3,4.441843971,626.3,4.441843971,,,,,,,,,,,,,,,,,,,Jacob Wilson,33266,805779,805779.0
82,Francisco Alvarez,NYM,117,460.625,410.301,92.2207,58.9261,15.7112,0.591557,16.9919,50.6093,54.362,40.7643,0.894921,120.384,5.93355,3.01469,0.611744,9.31061,0.815445,0.39192,0.224764,0.08849780189959294,0.26134925373134327,0.33862,0.301988,0.390179,0.302923,0.692167,0.165415,2.19869,0.272628,,-0.688796,50.6371,-3.78928,96.3981,-0.688796,6.71,-2.655190944671631,12.72851848602295,2.59858,179.72000122070312,,,,,,,460.0,3.931623931,460.0,3.931623931,,,,,,,,,,,,,,,,,,,Francisco Alvarez,26121,682626,682626.0
83,Kyle Teel,CWS,115,467.976,409.076,100.52,67.9774,17.2555,2.47672,12.8106,55.6459,47.7415,49.1113,0.483512,116.776,5.21737,3.56286,1.00776,8.11636,4.27052,1.26277,0.245725,0.104944056960186,0.24953416414516982,0.42056,0.331605,0.393963,0.319421,0.725568,0.148238,4.36475,0.30987,,-0.467256,57.7136,2.41863,104.324,-0.467256,3.17,1.917476087808609,7.244291305541992,2.58531,187.72000122070312,,,,,,,506.3,4.402608695,506.3,4.402608695,,,,,,,,,,,,,,,,,,,Kyle Teel,33549,691019,691019.0
84,Jackson Chourio,MIL,147,630.423,580.193,157.105,100.852,30.7975,4.14744,21.3083,83.1694,83.4539,40.0464,2.55048,125.483,4.36163,4.65148,1.17005,9.30894,24.7905,6.33737,0.270781,0.06352306308621354,0.19904572009587215,0.319138,0.320242,0.448337,0.32968,0.76858,0.177557,6.13293,0.310001,,1.42072,82.9989,8.50955,112.181,1.42072,0.0,10.522462010383606,-6.306980133056641,2.57723,20.670000076293945,,,,,,,772.0,5.25170068,772.0,5.25170068,,,,,,,,,,,,,,,,,,,Jackson Chourio,28806,694192,694192.0
85,Andy Pages,LAD,146,632.282,578.291,147.889,89.7318,32.1439,1.78391,24.2289,81.9672,82.8477,38.911,1.30683,138.175,9.19763,5.35452,0.527397,8.32728,10.0305,3.36852,0.255734,0.06154057841279682,0.21853381877073838,0.281607,0.310243,0.44318,0.323989,0.753423,0.187446,4.67221,0.29356,,-0.274715,80.3218,5.61288,108.037,-0.274715,0.0,5.7481637597084045,-1.852537751197815,2.55083,142.5,,,,,,,735.2,5.035616438,735.2,5.035616438,,,,,,,,,,,,,,,,,,,Andy Pages,24816,681624,681624.0
86,Bo Naylor,CLE,117,453.368,400.357,85.1932,50.0706,17.6946,1.30653,16.1214,50.1757,51.3556,43.9511,1.04353,116.004,3.52072,3.46378,2.07522,5.63675,4.96902,1.52514,0.212793,0.09694354255262833,0.2558716098180728,0.378875,0.293966,0.384319,0.296422,0.678286,0.171526,4.01712,0.254225,,-0.267823,47.4464,-6.12251,89.9224,-0.267823,5.49,-5.652775526046753,14.517777442932127,2.50351,344.8299865722656,,,,,,,432.2,3.694017094,432.2,3.694017094,,,,,,,,,,,,,,,,,,,Bo Naylor,21865,666310,666310.0
87,Brice Turang,MIL,152,651.206,581.81,148.519,107.396,24.0028,5.16082,11.96,81.3068,61.6489,58.5421,1.35983,136.305,2.50694,4.33755,4.0094,10.6716,31.8685,6.38591,0.255271,0.08989797391301677,0.20931164639146446,0.429495,0.323809,0.375937,0.307682,0.699746,0.120666,6.64151,0.311862,,2.65552,74.104,-2.84098,97.1116,2.65552,0.0,0.4262504577636719,2.345678806304932,2.50028,66.88999938964844,,,,,,,693.3,4.56118421,693.3,4.56118421,,,,,,,,,,,,,,,,,,,Brice Turang,22186,668930,668930.0
88,Jose Altuve,HOU,147,635.337,572.99,145.308,96.9761,25.4325,1.268,21.6317,79.8308,73.4637,52.091,1.95035,110.746,5.40001,3.83706,1.01873,12.5355,11.79,4.00597,0.253596,0.08198955829740752,0.17431064143911026,0.470363,0.319712,0.415665,0.319537,0.735377,0.162068,4.33148,0.278269,,-0.289385,78.4137,3.34379,105.236,-0.289385,0.0,3.631794720888138,-1.2215100526809692,2.4839,128.55999755859375,,,,,,,706.6,4.806802721,706.6,4.806802721,,,,,,,,,,,,,,,,,,,Jose Altuve,5417,514888,514888.0
89,Ian Happ,CHC,152,650.986,560.957,134.19,81.1251,29.4626,1.77827,21.8245,81.5292,77.396,80.0069,1.5694,152.244,5.3871,3.86599,0.76864,11.0656,8.18461,2.57611,0.239217,0.12290110693624748,0.23386678054520374,0.525517,0.337709,0.414797,0.329736,0.752506,0.17558,4.10378,0.287562,,-0.506982,85.7357,8.81674,113.257,-0.506982,0.0,9.72186428308487,-7.236669063568115,2.4702,183.55999755859372,,,,,,,753.5,4.957236842,753.5,4.957236842,,,,,,,,,,,,,,,,,,,Ian Happ,17919,664023,664023.0
90,Ha-Seong Kim,ATL,139,605.568,533.175,129.201,88.2623,22.7307,3.21957,14.9888,78.5215,57.3012,57.3935,1.81677,110.742,5.12099,4.55176,5.13699,9.49566,22.1665,7.36392,0.242325,0.09477630918410485,0.18287293912492075,0.518261,0.319398,0.381371,0.307657,0.700769,0.139047,5.73928,0.277218,,0.434253,68.8983,-2.65421,95.8689,0.434253,0.0,-2.5307072699069977,6.435184955596924,2.46081,251.44000244140625,,,,,,,622.4,4.477697841,622.4,4.477697841,,,,,,,,,,,,,,,,,,,Ha-Seong Kim,27506,673490,673490.0
